roi_number,Area,Biovolume,EquivDiameter,MajorAxisLength,winner,id,name,international_id
2,216,1481.260936,16.58371917,22.78882227,mix,25.0,mix,
3,669,11596.40388,29.18556587,31.10029456,,,,
5,671,11928.62731,29.22915898,29.99778212,mix,25.0,mix,
6,634,6017.288086,28.41186146,44.50054689,Chaetoceros,3.0,Chaetoceros,148985.0
7,315,2751.316895,20.02674353,25.74330386,Thalassiosira,21.0,Thalassiosira,148912.0
9,248,2477.9312059999997,17.76973289,19.05265596,mix,25.0,mix,
10,1408,11738.49414,42.34053943,66.93067819,,,,
11,214,1901.448954,16.50676415,17.59463564,Thalassiosira_dirty,,,
12,1427,18594.50195,42.62526047,78.08944617,,,,
13,363,3145.162598,21.49851052,29.52086902,mix,25.0,mix,
14,231,2127.643625,17.14987857,19.3755776,mix,25.0,mix,
15,705,8735.983771,29.960538699999997,43.52059854,mix,25.0,mix,
16,623,6826.577148,28.16430784,42.43802545,Guinardia,,,
17,914,18478.847990000002,34.11364747,41.22995178,mix,25.0,mix,
19,427,5656.437572999999,23.31680265,24.66045233,mix,25.0,mix,
20,206,1648.550745,16.19528778,18.54736787,detritus,23.0,detritus,
21,267,2697.057293,18.43786751,21.637948100000003,,,,
22,14971,172667.9531,138.0640041,1106.96022,mix,25.0,mix,
23,19529,383462.5938,157.6866991,868.4322512,mix,25.0,mix,
25,2290,69980.54716,53.99739399,60.60528974,,,,
26,693,8048.760378,29.70446102,45.03423487,mix,25.0,mix,
27,236,2331.061749,17.33448968,19.00820669,mix,25.0,mix,
28,215,1912.4445280000002,16.5452864,17.66975889,mix,25.0,mix,
29,4137,61055.28242999999,72.57680068,232.1064824,mix,25.0,mix,
30,415,3955.2651509999996,22.98683125,34.43704324,,,,
33,215,1635.198976,16.5452864,19.860503899999998,,,,
34,197,1833.904712,15.83755632,16.46189698,mix,25.0,mix,
37,297,2229.149902,19.44613444,30.25147351,,,,
39,193,1409.789703,15.67594438,18.41109016,,,,
40,2025,42638.73047,50.77706252,68.32402966,mix,25.0,mix,
43,596,6297.3224740000005,27.54724612,44.406910100000005,mix,25.0,mix,
44,432,5705.132259,23.45292057,26.05379102,,,,
45,178,909.4910732000001,15.05445578,23.01340078,,,,
46,591,9397.289025,27.43145222,30.07490576,,,,
47,3396,23242.44727,65.75653195,433.94558939999996,mix,25.0,mix,
48,13802,230820.0938,132.5641437,715.0243875,Chaetoceros,3.0,Chaetoceros,148985.0
50,229,1896.736565,17.07547527,20.77870207,mix,25.0,mix,
51,199,1718.451182,15.917747,18.25280807,Leptocylindrus,15.0,Leptocylindrus,149038.0
55,12833,191458.1406,127.8259875,746.9840085,Dinobryon,9.0,Dinobryon,157240.0
56,335,2916.202393,20.65272978,28.95870627,mix,25.0,mix,
57,316,3195.785127,20.05850683,23.41526315,,,,
59,278,1837.046304,18.81384048,29.59675358,mix,25.0,mix,
60,208,1930.508686,16.27371578,18.67181719,,,,
62,187,1379.159175,15.43035304,17.94517158,,,,
63,1387,22683.57617,42.02360347,54.60831664,mix,25.0,mix,
64,242,2150.420171,17.55346034,21.35198901,mix,25.0,mix,
65,3398,58870.359379999994,65.77589204,107.8216001,Phaeocystis,35.0,Phaeocystis,115088.0
66,626,3781.6594240000004,28.23203774,90.43004986,mix,25.0,mix,
67,1075,6143.609375,36.996385100000005,168.29678230000002,mix,25.0,mix,
68,495,5190.947265999999,25.10485162,35.72354711,mix,25.0,mix,
69,8548,140461.9062,104.3247412,470.03317930000003,dino30,,,
71,209,1652.477736,16.31278838,18.95366841,,,,
72,358,2896.083984,21.34993576,32.09925047,mix,25.0,mix,
73,215,1800.917989,16.5452864,19.01635208,mix,25.0,mix,
74,205,1749.0817100000002,16.15593101,17.89778727,mix,25.0,mix,
76,202,1725.5197649999998,16.03728119,17.404911300000002,Eucampia,,,
78,532,8473.660785,26.02620675,26.73547481,mix,25.0,mix,
80,37229,962514.625,217.71870619999999,1267.141405,mix,25.0,mix,
81,4360,78887.74772999999,74.50721049,200.58490700000002,mix,25.0,mix,
82,227,2152.776366,17.00074636,19.59097195,mix,25.0,mix,
83,220,2246.238747,16.73656774,19.62291094,,,,
84,229,2187.333885,17.07547527,17.95512656,mix,25.0,mix,
86,278,2141.458252,18.81384048,23.53510033,mix,25.0,mix,
87,617,7605.795814,28.02835705,38.32132323,mix,25.0,mix,
89,546,8190.132048,26.36643304,28.48247097,mix,25.0,mix,
90,272,2476.360409,18.60970597,22.08901824,mix,25.0,mix,
91,348,3290.032906,21.04964041,27.66638068,detritus,23.0,detritus,
92,229,2406.459973,17.07547527,19.20291809,detritus,23.0,detritus,
93,321,3953.6943549999996,20.21657473,21.60349294,mix,25.0,mix,
96,225,1659.99939,16.92568751,23.40089294,,,,
97,253,2133.141412,17.94796938,22.76054634,mix,25.0,mix,
98,236,2053.816197,17.33448968,21.52314078,,,,
99,220,1804.844979,16.73656774,20.61903409,mix,25.0,mix,
100,250,3014.3581510000004,17.84124116,19.14916622,mix,25.0,mix,
103,604,6530.585729,27.73151069,42.27940883,,,,
105,331,2774.026313,20.52905963,28.99840472,,,,
106,257,1925.010898,18.08929415,24.76693576,mix,25.0,mix,
108,221,2045.9622160000001,16.77456227,18.72668602,mix,25.0,mix,
109,446,6258.052565999999,23.82991475,24.84095679,mix,25.0,mix,
110,631,10106.50357,28.34456125,30.601294699999997,mix,25.0,mix,
112,342,4077.787264,20.86738901,22.92614915,mix_elongated,,,
113,202,1107.41141,16.03728119,25.93802299,mix,25.0,mix,
114,207,1918.727713,16.23454914,17.69060356,mix,25.0,mix,
115,398,4714.745175,22.51109368,26.19720155,mix,25.0,mix,
116,231,2581.603763,17.14987857,19.49296527,mix,25.0,mix,
118,320,2709.197021,20.18506018,27.79762793,detritus,23.0,detritus,
119,224,2053.816197,16.88803298,19.59267653,mix,25.0,mix,
120,229,2225.032997,17.07547527,19.77491215,detritus,23.0,detritus,
121,579,6169.436035,27.15153212,41.525377500000005,,,,
122,552,7784.866595999999,26.51090773,30.60649799,Dactyliosolen,,,
123,226,1841.758693,16.96325845,20.27658308,,,,
124,5175,123124.5139,81.17274570000001,184.3965154,mix,25.0,mix,
125,582,5457.941406,27.221782,34.16856994,,,,
126,513,5004.557097,25.55722768,39.81161565,detritus,23.0,detritus,
127,240,2052.245401,17.48077489,21.05183693,,,,
128,276,2858.849315,18.74604263,21.29802649,mix,25.0,mix,
129,277,2304.3582109999998,18.77997215,24.59709569,mix,25.0,mix,
131,459,6493.672015,24.17471719,24.99176255,mix,25.0,mix,
132,611,10484.28008,27.89174361,28.77664853,mix_elongated,,,
133,318,2631.083847,20.12188299,28.77689305,,,,
135,32873,829310.125,204.5854432,1116.6365289999999,mix,25.0,mix,
136,220,1422.161011,16.73656774,26.79909447,mix,25.0,mix,
137,222,1873.960018,16.81247093,19.30725664,detritus,23.0,detritus,
138,261,2826.64799,18.22952334,20.50302664,,,,
139,7213,492778.4427,95.83254581,101.85036219999999,mix,25.0,mix,
140,211,1708.241005,16.39065416,18.66567846,,,,
141,343,2661.7143760000004,20.89787463,32.00443215,,,,
144,210,1525.518066,16.35176762,20.77484867,,,,
145,552,7525.685202,26.51090773,31.00321106,Licmophora,34.0,Licmophora,149342.0
147,215,1766.3604690000002,16.5452864,19.17293598,mix,25.0,mix,
148,16144,1591607.0219999999,143.3707753,156.9107324,mix,25.0,mix,
149,229,2276.083878,17.07547527,19.81039727,mix,25.0,mix,
151,405,5441.2384759999995,22.708192699999998,24.45813649,mix,25.0,mix,
152,759,10631.14954,31.08679486,41.60874199,pennate,24.0,pennate,148899.0
153,2465,84838.70961,56.02263362,58.01521339,mix,25.0,mix,
155,207,1561.371549,16.23454914,19.9914467,mix,25.0,mix,
156,3723,104986.5287,68.84962473,107.12854340000001,mix,25.0,mix,
157,231,2038.108234,17.14987857,19.94662154,detritus,23.0,detritus,
159,217,1967.4223989999998,16.62206309,18.68609763,mix,25.0,mix,
161,5230,38657.27734,81.6029584,627.8561266,mix,25.0,mix,
163,1952,35824.75781,49.85342106,66.51532233,Phaeocystis,35.0,Phaeocystis,115088.0
165,201,1805.630378,15.997535699999998,17.77775059,mix,25.0,mix,
166,423,5485.220773,23.20733348,25.46350161,mix,25.0,mix,
167,209,1983.915761,16.31278838,18.16594301,Dinobryon,9.0,Dinobryon,157240.0
168,477,6808.616678,24.644173000000002,25.69617899,mix,25.0,mix,
170,224,1866.106036,16.88803298,19.9475838,mix,25.0,mix,
171,271,2388.395815,18.57546545,22.0457065,mix,25.0,mix,
172,439,6480.320246,23.64216911,24.63710559,,,,
173,213,2103.2962820000002,16.46815178,17.20878669,Dinophysis,28.0,Dinophysis,109462.0
174,600,9522.167333,27.63953196,29.19091707,mix,25.0,mix,
175,563,9511.171759,26.77375326,30.07862519,mix,25.0,mix,
176,596,5195.385742,27.54724612,47.0231619,mix,25.0,mix,
177,299,2342.920898,19.51149979,28.45361939,,,,
179,202,1671.327292,16.03728119,18.84901752,mix,25.0,mix,
180,246,2510.13253,17.6979357,20.04698277,mix,25.0,mix,
181,233,2420.59714,17.22396046,18.27867377,Thalassiosira_dirty,,,
183,241,2449.656872,17.51715531,20.24948045,mix,25.0,mix,
184,461,5789.955261,24.22732817,28.67867075,,,,
185,537,8761.901911,26.14822433,28.93478854,,,,
186,251,2378.9710370000003,17.87688803,21.65970218,,,,
187,329,2827.433388,20.46694433,28.86596499,mix,25.0,mix,
188,227,1925.010898,17.00074636,19.58255373,Thalassiosira,21.0,Thalassiosira,148912.0
189,4576,114589.4375,76.33049297,116.30914920000001,mix,25.0,mix,
192,670,4466.747559,29.20737056,89.70981688,mix,25.0,mix,
193,210,2089.944513,16.35176762,18.22288205,mix,25.0,mix,
194,2665,81723.0351,58.25103765,70.27715522,,,,
195,238,3063.838235,17.40778595,19.9235242,mix,25.0,mix,
196,244,1711.669312,17.62584605,26.51045115,mix,25.0,mix,
198,448,5062.676561,23.88328529,29.51941299,mix,25.0,mix,
200,472,6304.391058,24.51467041,26.81472148,mix,25.0,mix,
201,215,1953.285232,16.5452864,17.98353194,,,,
202,379,2345.9458010000003,21.96719799,40.03092582,mix_elongated,,,
204,241,2646.791811,17.51715531,19.56229468,mix,25.0,mix,
207,544,5463.229625,26.31809857,40.44712737,mix,25.0,mix,
208,229,1858.2520550000002,17.07547527,20.31795539,Leptocylindrus,15.0,Leptocylindrus,149038.0
210,221,1980.774168,16.77456227,20.10546493,,,,
212,224,1915.586121,16.88803298,19.40483276,,,,
213,1359,35676.71157,41.59726603,48.47822234,mix,25.0,mix,
214,207,1841.758693,16.23454914,20.08274895,,,,
215,197,980.5532837000001,15.83755632,33.12277556,detritus,23.0,detritus,
216,54004,3155559.75,262.2213347,572.3435195000001,,,,
217,228,1518.9600480000001,17.03815178,25.93132508,mix,25.0,mix,
218,206,1381.403931,16.19528778,20.29503222,mix,25.0,mix,
219,608,6897.072754000001,27.82318535,34.954485999999996,Leptocylindrus,15.0,Leptocylindrus,149038.0
220,798,828.8242187999999,31.87546324,124.198872,DactFragCerataul,,,
221,192,1557.444558,15.63528038,17.53110586,mix,25.0,mix,
222,238,2130.785217,17.40778595,19.62809164,,,,
223,202,1720.8073760000002,16.03728119,17.51660955,,,,
224,271,2782.665693,18.57546545,22.12501577,mix,25.0,mix,
225,206,1528.384826,16.19528778,19.97398855,,,,
227,235,2199.114858,17.29772508,18.86411181,mix,25.0,mix,
228,198,1800.917989,15.87770229,16.76727648,mix,25.0,mix,
229,335,3858.6611770000004,20.65272978,23.34763783,mix,25.0,mix,
230,375,3017.499744,21.85096861,33.70377758,,,,
231,207,1826.0507300000002,16.23454914,18.92481238,mix,25.0,mix,
232,520,5147.499563,25.73100393,39.636102,,,,
233,218,1920.29851,16.66031875,18.72613361,detritus,23.0,detritus,
234,481,6014.579135,24.74728714,28.98772665,mix,25.0,mix,
236,4546,224071.7398,76.07987231,85.18741059999999,mix,25.0,mix,
237,348,2890.265241,21.04964041,30.43174088,mix,25.0,mix,
239,686,12271.8463,29.55405772,30.02382699,mix_elongated,,,
240,5550,116268.8594,84.06235467,158.85261540000002,mix,25.0,mix,
241,222,1238.5729039999999,16.81247093,27.45408299,mix,25.0,mix,
243,232,2517.201114,17.18695943,18.95621106,Cylindrotheca,5.0,Cylindrotheca,149003.0
244,206,1661.1171160000001,16.19528778,18.33397454,Hemiaulus,48.0,Hemiaulus,-999.0
246,208,1693.3184399999998,16.27371578,18.91867362,,,,
247,206,1755.364895,16.19528778,18.50915997,Dinophysis,28.0,Dinophysis,109462.0
250,368,4775.220832999999,21.64606552,22.55350691,mix_elongated,,,
251,487,5666.647749000001,24.90115777,32.7314031,mix,25.0,mix,
252,5306,130187.5996,82.19372862,188.77803630000002,mix,25.0,mix,
254,4129,1985.731689,72.50659336,173.55282580000002,mix,25.0,mix,
255,225,1965.851603,16.92568751,20.08889846,detritus,23.0,detritus,
256,517,7888.539153,25.65667252,26.51725362,detritus,23.0,detritus,
259,322,2590.438721,20.24804024,29.75268135,Euglena,29.0,Euglena,8012.0
260,236,2232.10158,17.33448968,19.32186249,mix,25.0,mix,
261,460,5247.245129999999,24.20103697,30.593399100000003,,,,
262,459,4527.732422,24.17471719,32.83599458,,,,
264,258,2744.1811829999997,18.12445317,20.89964757,mix,25.0,mix,
265,189,1284.9790039999998,15.51264884,19.86572981,,,,
266,3172,100041.6619,63.5508917,81.32807005,detritus,23.0,detritus,
267,366,4464.203161,21.58716455,22.74578175,mix,25.0,mix,
268,263,2872.201084,18.29923496,21.33503949,mix,25.0,mix,
269,210,2022.4002710000002,16.35176762,19.64289682,mix,25.0,mix,
270,235,2183.406894,17.29772508,20.51648501,mix,25.0,mix,
271,216,1800.917989,16.58371917,19.6867398,mix,25.0,mix,
273,740,8476.811523,30.69523193,46.66029769,mix,25.0,mix,
274,273,2916.183381,18.643883600000002,21.15542988,mix,25.0,mix,
275,220,2037.322836,16.73656774,19.18729837,Thalassiosira_dirty,,,
276,284,2881.6258620000003,19.01578373,20.71226871,mix,25.0,mix,
277,312,2233.672377,19.93114994,30.80624815,mix,25.0,mix,
279,809,7989.070118000001,32.09440437,61.39396356,Pyramimonas,37.0,Pyramimonas,134529.0
280,592,6810.972873000001,27.45465007,39.699954999999996,mix,25.0,mix,
281,296,2530.552882,19.41336924,25.70144861,mix,25.0,mix,
282,252,1894.3803699999999,17.91246396,24.9250254,,,,
283,543,8153.218334,26.29389801,28.04162049,mix,25.0,mix,
285,294,3304.1700730000002,19.34767237,20.95872597,Corethron,,,
286,248,1728.6613579999998,17.76973289,25.97109523,mix,25.0,mix,
290,276,2869.844889,18.74604263,22.203988100000004,mix,25.0,mix,
291,1092,16302.509680000001,37.287767200000005,57.29242381,,,,
292,1340,12850.09668,41.30545957,93.84302659,mix,25.0,mix,
294,3482,129938.6283,66.58393271,77.31827739,mix,25.0,mix,
295,436,4140.619117,23.56124873,34.47748709,mix,25.0,mix,
296,206,1608.495439,16.19528778,19.59231496,mix,25.0,mix,
297,550,5643.871202,26.46283714,40.57885196,mix,25.0,mix,
298,199,1548.01978,15.917747,18.24868229,mix,25.0,mix,
299,606,7335.618845999999,27.77738584,40.98521402,mix,25.0,mix,
304,505,4855.926758,25.35716802,38.78707381,,,,
305,265,1923.9665530000002,18.36868203,27.84616466,,,,
306,33691,1134557.5,207.1152179,983.7137985999999,mix,25.0,mix,
307,237,2425.309529,17.37117647,18.79957384,,,,
308,573,8410.043534,27.01048424,31.36740186,,,,
309,2295,66428.19126,54.05631097,64.96270749,detritus,23.0,detritus,
310,235,2060.0993829999998,17.29772508,19.56917559,mix_elongated,,,
311,206,1833.119313,16.19528778,18.18393208,detritus,23.0,detritus,
312,515,7320.696281,25.60699837,27.96904688,mix,25.0,mix,
313,240,2548.6170399999996,17.48077489,18.91957964,mix,25.0,mix,
314,221,1788.351618,16.77456227,20.53368321,,,,
315,487,4553.7385509999995,24.90115777,38.2417795,,,,
316,228,2163.7719399999996,17.03815178,18.89269326,mix,25.0,mix,
317,225,1634.413578,16.92568751,21.90227524,mix,25.0,mix,
318,216,1978.4179739999997,16.58371917,17.73820633,mix,25.0,mix,
319,344,4442.212012,20.92831583,23.76718935,mix,25.0,mix,
320,221,1639.2070310000001,16.77456227,21.00003703,,,,
321,580,5831.581363,27.17496892,44.16221605,mix,25.0,mix,
322,248,1806.415776,17.76973289,24.81774067,,,,
324,1582,33761.12545,44.88056327,58.59883278,mix,25.0,mix,
325,4016,173571.4233,71.50755213,78.56646259,mix,25.0,mix,
327,212,1822.1237390000001,16.42944867,17.89165003,,,,
329,612,9770.353153,27.91455895,29.82392177,mix,25.0,mix,
330,579,8953.539063,27.15153212,29.86399746,mix,25.0,mix,
331,2719,9136.597656,58.838238600000004,88.79968082,mix,25.0,mix,
332,497,7239.014872,25.15551736,26.06923179,mix,25.0,mix,
333,292,3331.659009,19.28175166,21.08104571,,,,
334,218,1193.01981,16.66031875,27.10350923,mix_elongated,,,
335,218,1828.406924,16.66031875,18.84160405,detritus,23.0,detritus,
336,253,2575.3205780000003,17.94796938,20.10791755,mix,25.0,mix,
337,210,1821.3383410000001,16.35176762,18.45539406,detritus,23.0,detritus,
339,214,1978.4179739999997,16.50676415,17.93948976,dino30,,,
341,390,4051.869125,22.28370307,28.17396812,mix,25.0,mix,
343,241,2298.075026,17.51715531,19.29786052,Thalassiosira_dirty,,,
344,316,2400.1767870000003,20.05850683,29.9219183,mix,25.0,mix,
345,236,1718.355225,17.33448968,22.67762265,mix,25.0,mix,
346,373,3132.167876,21.79262146,31.84502694,,,,
347,210,1694.103838,16.35176762,18.89378524,ciliate_mix,,,
350,241,2210.110432,17.51715531,19.79892254,Ephemera,11.0,Ephemera,291403.0
351,241,2179.479903,17.51715531,21.86110438,mix,25.0,mix,
353,340,3293.1744989999997,20.80628379,26.03671421,mix,25.0,mix,
354,1346,9597.916992,41.39783119,128.7053989,Pyramimonas,37.0,Pyramimonas,134529.0
355,617,10297.35532,28.02835705,29.06480822,mix_elongated,,,
356,37555,382963.0,218.66986780000002,365.7483968,,,,
357,213,1491.151611,16.46815178,20.61162083,mix,25.0,mix,
359,225,2309.0706,16.92568751,18.86157139,Dinophysis,28.0,Dinophysis,109462.0
361,265,2658.5727829999996,18.36868203,21.83424406,,,,
362,294,2924.037362,19.34767237,23.38556843,mix,25.0,mix,
364,277,1819.767545,18.77997215,29.46601326,mix,25.0,mix,
365,287,2228.959988,19.11595536,26.52510527,,,,
368,289,3219.347072,19.18244584,21.3517779,mix,25.0,mix,
370,512,7159.689658,25.53230595,28.16276042,mix,25.0,mix,
371,229,2084.446726,17.07547527,18.77868953,Pyramimonas,37.0,Pyramimonas,134529.0
372,222,1792.278609,16.81247093,19.14788352,,,,
373,207,1716.0949870000002,16.23454914,19.02544958,,,,
374,222,2178.694505,16.81247093,19.20707394,Thalassiosira_dirty,,,
375,194,1684.6790600000002,15.71650316,17.72187997,,,,
377,1032,3496.393311,36.24890633,259.26825069999995,Thalassiosira_dirty,,,
378,3948,25597.67773,70.89957491,654.8887779,mix,25.0,mix,
380,213,1968.2077969999998,16.46815178,18.28289168,,,,
382,242,2474.789613,17.55346034,20.749385600000004,mix,25.0,mix,
384,2288,43366.26953,53.97380919,70.84811341,mix,25.0,mix,
385,197,1382.783447,15.83755632,19.90416866,mix_elongated,,,
386,215,1932.86488,16.5452864,18.40124935,,,,
387,227,2115.077254,17.00074636,18.43830817,mix,25.0,mix,
388,523,5400.397772,25.80512123,37.77522344,mix,25.0,mix,
389,245,2504.634743,17.66192765,18.91890407,mix,25.0,mix,
390,2125,68472.58267999999,52.01570948,53.82149455,,,,
391,490,5379.977419,24.97773763,33.60476562,Thalassiosira_dirty,,,
393,189,991.9578803999999,15.51264884,23.8437598,Thalassiosira_dirty,,,
398,1788,33014.9972,47.71322988,78.48800703,detritus,23.0,detritus,
401,2731,33552.79297,58.96793363,136.7479438,mix,25.0,mix,
403,833,11573.627340000001,32.56698544,46.14646486,dino30,,,
404,855,4032.1845700000003,32.99423905,218.8033904,mix,25.0,mix,
405,1039,4734.584473,36.37163575,222.89282000000003,,,,
408,220,2116.64805,16.73656774,18.04988797,mix,25.0,mix,
411,202,1372.4846189999998,16.03728119,21.04959017,Cylindrotheca,5.0,Cylindrotheca,149003.0
412,227,2042.820623,17.00074636,19.56685151,mix,25.0,mix,
416,286,2371.117055,19.08262324,26.72965384,Thalassiosira_dirty,,,
417,2770,54143.6875,59.38748638,78.38752237,dino30,,,
418,225,2082.090531,16.92568751,17.59754251,Paralia,,,
419,1154,16662.01758,38.33168969,49.85587347,,,,
420,32789,1008127.5,204.3238886,666.8248746,mix,25.0,mix,
421,520,7257.864428,25.73100393,29.48904038,,,,
422,204,1848.0418780000002,16.11647812,18.86530023,,,,
423,477,6686.879963,24.644173000000002,26.02208049,mix,25.0,mix,
424,218,2155.13256,16.66031875,20.11943733,mix,25.0,mix,
425,1414,7149.240234000001,42.43065774,71.44984392,Guinardia,,,
427,223,2198.329459,16.85029431,17.73441179,mix,25.0,mix,
428,200,1732.588348,15.95769122,18.13476516,mix,25.0,mix,
429,212,1907.732139,16.42944867,17.769772699999997,mix,25.0,mix,
430,697,8768.185096,29.79006483,44.03035846,mix,25.0,mix,
432,231,2159.844949,17.14987857,18.69343149,mix,25.0,mix,
433,638,6989.825195,28.50134785,42.07811085,tintinnid,,,
434,267,2005.078003,18.43786751,25.40219078,mix,25.0,mix,
435,8538,223270.5156,104.2637005,327.55887060000003,mix,25.0,mix,
436,377,3206.70752,21.90916038,33.13941633,mix,25.0,mix,
437,603,6571.426433,27.70854463,42.72173567,,,,
438,5814,3266.422607,86.03844904,711.7300381,mix,25.0,mix,
441,259,2552.544031,18.1595441,20.28164874,mix_elongated,,,
442,219,2009.8339,16.69848677,18.66897678,mix,25.0,mix,
443,224,1794.6348030000001,16.88803298,19.70811658,Prorocentrum,36.0,Prorocentrum,109566.0
444,2749,81977.5041,59.16194308,73.92162224,mix,25.0,mix,
446,258,2122.145837,18.12445317,23.35411989,mix,25.0,mix,
447,646,6651.537046,28.67948301,46.9603209,mix,25.0,mix,
448,329,3392.9200659999997,20.46694433,25.70155574,,,,
450,322,2864.347102,20.24804024,27.11895533,mix,25.0,mix,
452,212,1792.278609,16.42944867,18.66343063,Asterionellopsis,,,
453,243,2258.01972,17.58969043,19.44655691,,,,
455,212,1211.8693660000001,16.42944867,25.04919897,mix,25.0,mix,
456,665,7676.431151999999,29.09818374,41.06814146,mix,25.0,mix,
457,312,3401.559446,19.93114994,21.98290264,mix,25.0,mix,
460,558,8900.131988,26.65459934,27.68726321,mix,25.0,mix,
461,739,8340.143097,30.67448489,49.32021624,,,,
462,3395,120275.0893,65.74684977,79.99305691,,,,
463,293,2089.944513,19.31474014,30.43150706,mix,25.0,mix,
464,257,2666.4267649999997,18.08929415,21.031961,mix,25.0,mix,
468,3312,82836.72969,64.93819656,106.5826371,Asterionellopsis,,,
470,541,6050.983397999999,26.24542996,34.03334114,mix,25.0,mix,
471,6123,7273.327148,88.29521919,168.1858106,mix,25.0,mix,
472,4308,3138.510254,74.06156870000001,176.9632116,mix,25.0,mix,
473,2098,25899.55273,51.68420034,109.6174456,mix,25.0,mix,
474,210,2158.2741530000003,16.35176762,17.84530394,mix,25.0,mix,
475,610,3022.612793,27.868909600000002,168.6245386,mix,25.0,mix,
476,413,3914.280762,22.9313744,31.92331135,,,,
477,350,3840.597019,21.11004123,25.58628058,mix,25.0,mix,
478,347,3776.979768,21.01937492,24.57032214,mix,25.0,mix,
479,232,1939.1480649999999,17.18695943,19.99296566,mix,25.0,mix,
482,220,1975.276381,16.73656774,18.52452902,,,,
484,463,6161.448592,24.27982515,26.27380315,mix,25.0,mix,
485,306,2071.0949570000002,19.73857393,32.0004045,dino30,,,
486,2749,24297.19727,59.16194308,86.12237805,mix,25.0,mix,
487,609,9723.229263,27.84605686,29.71800817,mix,25.0,mix,
488,1727,23404.88867,46.89226689,72.33282518,,,,
489,219,2126.0728280000003,16.69848677,17.04936185,mix,25.0,mix,
490,375,3569.634653,21.85096861,29.87413029,Ephemera,11.0,Ephemera,291403.0
491,975,20363.80358,35.2336282,36.82797004,,,,
492,603,9432.631942,27.70854463,32.24595143,,,,
494,534,8014.202859,26.075082300000002,27.56954233,mix,25.0,mix,
496,481,5021.050459,24.74728714,35.90102531,Leptocylindrus,15.0,Leptocylindrus,149038.0
497,501,7385.09893,25.25654394,27.85067832,mix,25.0,mix,
499,360,2974.3028449999997,21.40948939,32.66286788,Guinardia,,,
500,277,2624.800662,18.77997215,21.85600951,mix,25.0,mix,
501,283,2323.580811,18.98227571,24.13189357,,,,
503,427,3618.329339,23.31680265,36.39137299,mix,25.0,mix,
504,1987,52665.65924,50.29837945,60.15556864,mix,25.0,mix,
506,213,2170.8405239999997,16.46815178,18.45090326,mix,25.0,mix,
507,587,6469.263672,27.33846398,37.67568168,mix_elongated,,,
508,223,2340.486527,16.85029431,18.9843663,mix,25.0,mix,
510,1205,11949.32227,39.16955005,54.00705736,,,,
511,610,9418.494775,27.868909600000002,30.8359908,,,,
512,236,1936.7918710000001,17.33448968,21.47132637,Pseudonitzschia,,,
513,496,4396.430664,25.13019726,44.89837024,mix,25.0,mix,
514,291,2930.320548,19.24870665,23.25466562,mix,25.0,mix,
516,530,8128.870991,25.97723924,26.46711501,mix,25.0,mix,
517,207,1833.904712,16.23454914,18.64890144,Dictyocha,8.0,Dictyocha,157258.0
518,261,1970.733398,18.22952334,24.590177100000002,mix,25.0,mix,
519,192,1462.41138,15.63528038,18.05474289,mix,25.0,mix,
520,358,3104.144287,21.34993576,31.71919766,mix,25.0,mix,
521,321,2636.11792,20.21657473,28.92991475,dino30,,,
522,477,6699.446334,24.644173000000002,26.77492128,,,,
523,698,8429.678488,29.81142738,44.50880795,,,,
524,387,4801.924371,22.19783106,24.90755776,mix,25.0,mix,
525,424,6067.98621,23.23474913,24.7126684,,,,
526,204,1899.878157,16.11647812,17.31519531,mix,25.0,mix,
527,235,1500.89589,17.29772508,25.85903546,mix,25.0,mix,
528,210,1614.778624,16.35176762,19.49525793,,,,
529,878,17863.881230000003,33.4350762,37.81184431,mix,25.0,mix,
531,362,3465.9620950000003,21.46887783,28.86064412,Rhizosolenia,18.0,Rhizosolenia,149069.0
532,270,2158.2741530000003,18.5411617,25.62153075,Thalassiosira_dirty,,,
533,262,1987.281128,18.26441241,24.00114693,mix,25.0,mix,
535,285,2217.9644129999997,19.049232800000002,26.91509657,,,,
536,320,2752.1015620000003,20.18506018,27.43645126,mix,25.0,mix,
537,211,1845.685684,16.39065416,18.35066157,Rhizosolenia,18.0,Rhizosolenia,149069.0
538,241,2241.5263579999996,17.51715531,18.98753646,mix,25.0,mix,
539,247,1680.6417239999998,17.73387063,26.74179863,,,,
540,495,4146.116905,25.10485162,42.64858892,mix,25.0,mix,
541,233,1996.4821309999998,17.22396046,19.73499128,,,,
544,224,1870.033027,16.88803298,19.61175303,Leptocylindrus,15.0,Leptocylindrus,149038.0
545,469,5478.937588000001,24.43663943,31.64069324,detritus,23.0,detritus,
546,502,7140.840101999999,25.28173751,27.75436309,mix,25.0,mix,
547,497,8424.966099,25.15551736,26.80467639,mix,25.0,mix,
548,531,7145.5524909999995,26.00173452,30.79365203,,,,
549,570,5350.917687,26.93968338,44.6527408,Guinardia,,,
550,251,2398.605991,17.87688803,20.11182809,Thalassiosira,21.0,Thalassiosira,148912.0
555,185,1488.32952,15.34761596,17.95153287,mix,25.0,mix,
556,338,2867.488695,20.74499858,28.78422582,ciliate_mix,,,
558,410,3898.7783200000003,22.84793674,30.46292186,mix,25.0,mix,
559,232,2223.4622010000003,17.18695943,19.09022352,,,,
560,314,2166.222412,19.99492978,36.18319396,,,,
