pid,Asterionellopsis,Cerataulina,Ceratium,Chaetoceros,Corethron,Coscinodiscus,Cylindrotheca,DactFragCerataul,Dactyliosolen,Dictyocha,Dinobryon,Dinophysis,Ditylum,Ephemera,Eucampia,Euglena,Gonyaulax,Guinardia,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Laboea,Lauderia,Leptocylindrus,Licmophora,Myrionecta,Odontella,Paralia,Phaeocystis,Pleurosigma,Prorocentrum,Pseudonitzschia,Pyramimonas,Rhizosolenia,Skeletonema,Stephanopyxis,Thalassionema,Thalassiosira,Thalassiosira_dirty,bad,ciliate_mix,clusterflagellate,detritus,dino30,kiteflagellates,mix,mix_elongated,pennate,tintinnid
D20180213T234223_IFCB010_00309,0.0,0.0,0.0,0.303333,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.010000,0.0,0.010000,0.0,0.0,0.0,0.0,0.043333,0.003333,0.0,0.310000,0.043333,0.003333,0.216667,0.033333,0.0,0.0
D20180213T234223_IFCB010_00310,0.020000,0.0,0.0,0.060000,0.0,0.0,0.010000,0.0,0.003333,0.0,0.166667,0.0,0.0,0.003333,0.006667,0.023333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.006667,0.0,0.023333,0.003333,0.060000,0.0,0.026667,0.0,0.003333,0.0,0.0,0.013333,0.0,0.0,0.113333,0.0,0.130000,0.080000,0.183333,0.056667,0.0
D20180213T234223_IFCB010_00311,0.0,0.0,0.0,0.240000,0.0,0.0,0.0,0.003333,0.010000,0.003333,0.030000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.013333,0.0,0.0,0.0,0.003333,0.0,0.016667,0.0,0.0,0.003333,0.0,0.033333,0.0,0.0,0.306667,0.010000,0.026667,0.206667,0.083333,0.003333,0.0
D20180213T234223_IFCB010_00312,0.0,0.020000,0.0,0.056667,0.0,0.0,0.006667,0.003333,0.006667,0.0,0.026667,0.0,0.0,0.003333,0.0,0.006667,0.0,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.023333,0.036667,0.0,0.010000,0.0,0.0,0.123333,0.0,0.010000,0.0,0.026667,0.0,0.0,0.020000,0.0,0.0,0.0,0.003333,0.060000,0.073333,0.040000,0.253333,0.113333,0.066667,0.0
D20180213T234223_IFCB010_00313,0.010000,0.0,0.0,0.110000,0.0,0.0,0.0,0.0,0.013333,0.0,0.013333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.010000,0.0,0.0,0.003333,0.0,0.020000,0.0,0.0,0.163333,0.020000,0.003333,0.543333,0.080000,0.0,0.0
D20180213T234223_IFCB010_00316,0.003333,0.003333,0.0,0.153333,0.0,0.0,0.006667,0.003333,0.010000,0.0,0.026667,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.200000,0.010000,0.003333,0.336667,0.186667,0.020000,0.0
D20180213T234223_IFCB010_00317,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.276667,0.020000,0.0,0.583333,0.010000,0.0,0.0
D20180213T234223_IFCB010_00318,0.0,0.0,0.0,0.030000,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.076667,0.030000,0.003333,0.823333,0.013333,0.0,0.0
D20180213T234223_IFCB010_00319,0.026667,0.006667,0.0,0.153333,0.0,0.0,0.0,0.0,0.010000,0.0,0.016667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.033333,0.0,0.0,0.003333,0.0,0.0,0.003333,0.003333,0.243333,0.016667,0.013333,0.333333,0.110000,0.006667,0.0
D20180213T234223_IFCB010_00321,0.003333,0.003333,0.0,0.023333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.093333,0.006667,0.0,0.830000,0.010000,0.0,0.0
D20180213T234223_IFCB010_00323,0.0,0.0,0.0,0.123333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230000,0.006667,0.0,0.503333,0.100000,0.010000,0.0
D20180213T234223_IFCB010_00324,0.003333,0.0,0.0,0.040000,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056667,0.036667,0.0,0.803333,0.040000,0.0,0.0
D20180213T234223_IFCB010_00325,0.0,0.0,0.0,0.116667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.193333,0.046667,0.003333,0.580000,0.026667,0.0,0.0
D20180213T234223_IFCB010_00328,0.016667,0.016667,0.0,0.066667,0.0,0.0,0.006667,0.0,0.003333,0.0,0.040000,0.0,0.0,0.0,0.0,0.043333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026667,0.010000,0.0,0.0,0.0,0.0,0.050000,0.0,0.013333,0.0,0.026667,0.0,0.0,0.003333,0.0,0.006667,0.0,0.003333,0.096667,0.036667,0.050000,0.320000,0.130000,0.030000,0.0
D20180213T234223_IFCB010_00329,0.003333,0.0,0.0,0.043333,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.140000,0.010000,0.0,0.746667,0.010000,0.0,0.0
D20180213T234223_IFCB010_00330,0.013333,0.0,0.0,0.143333,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.020000,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.253333,0.003333,0.003333,0.366667,0.156667,0.010000,0.0
D20180213T234223_IFCB010_00331,0.003333,0.003333,0.0,0.046667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.003333,0.0,0.030000,0.0,0.0,0.236667,0.006667,0.0,0.620000,0.033333,0.0,0.0
D20180213T234223_IFCB010_00332,0.0,0.0,0.0,0.096667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.023333,0.0,0.0,0.180000,0.040000,0.0,0.610000,0.036667,0.0,0.0
D20180213T234223_IFCB010_00334,0.006667,0.0,0.0,0.050000,0.0,0.0,0.023333,0.003333,0.013333,0.0,0.026667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.006667,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.056667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093333,0.0,0.040000,0.063333,0.553333,0.040000,0.0
D20180213T234223_IFCB010_00335,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.006667,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.003333,0.0,0.010000,0.0,0.0,0.0,0.0,0.030000,0.0,0.0,0.490000,0.006667,0.006667,0.336667,0.013333,0.0,0.0
D20180213T234223_IFCB010_00336,0.0,0.003333,0.0,0.060000,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.196667,0.006667,0.0,0.680000,0.013333,0.003333,0.0
D20180213T234223_IFCB010_00337,0.006667,0.0,0.0,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.396667,0.013333,0.003333,0.360000,0.043333,0.0,0.0
D20180213T234223_IFCB010_00339,0.0,0.0,0.0,0.003333,0.006667,0.016667,0.0,0.0,0.006667,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.030000,0.0,0.006667,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.396667,0.0,0.0,0.003333,0.020000,0.003333,0.483333,0.0,0.003333,0.0,0.0,0.0
D20180213T234223_IFCB010_00340,0.0,0.003333,0.0,0.180000,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.010000,0.0,0.003333,0.0,0.0,0.006667,0.0,0.016667,0.0,0.0,0.356667,0.056667,0.0,0.303333,0.036667,0.0,0.0
D20180213T234223_IFCB010_00341,0.003333,0.003333,0.0,0.076667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.210000,0.006667,0.0,0.620000,0.046667,0.003333,0.0
D20180213T234223_IFCB010_00342,0.0,0.0,0.0,0.213333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.0,0.013333,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.136667,0.133333,0.0,0.463333,0.010000,0.0,0.0
D20180213T234223_IFCB010_00343,0.050000,0.0,0.003333,0.010000,0.006667,0.006667,0.0,0.0,0.0,0.003333,0.006667,0.013333,0.0,0.0,0.013333,0.0,0.0,0.0,0.006667,0.036667,0.0,0.0,0.013333,0.0,0.0,0.0,0.003333,0.0,0.010000,0.186667,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.016667,0.020000,0.473333,0.003333,0.003333,0.003333,0.090000,0.0,0.0,0.0,0.0,0.0,0.016667
D20180213T234223_IFCB010_00344,0.0,0.0,0.0,0.063333,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.260000,0.0,0.0,0.630000,0.016667,0.0,0.0
D20180213T234223_IFCB010_00345,0.003333,0.003333,0.0,0.173333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.006667,0.0,0.0,0.0,0.020000,0.0,0.003333,0.0,0.0,0.013333,0.0,0.006667,0.0,0.0,0.193333,0.216667,0.0,0.330000,0.023333,0.0,0.0
D20180213T234223_IFCB010_00347,0.006667,0.003333,0.003333,0.0,0.010000,0.0,0.0,0.0,0.0,0.090000,0.013333,0.173333,0.0,0.0,0.090000,0.0,0.013333,0.0,0.013333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.043333,0.0,0.016667,0.023333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.010000,0.096667,0.0,0.216667,0.040000,0.080000,0.003333,0.0,0.0,0.0,0.0,0.043333
D20180213T234223_IFCB010_00348,0.0,0.003333,0.0,0.046667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.153333,0.0,0.0,0.750000,0.020000,0.0,0.0
D20180213T234223_IFCB010_00349,0.0,0.003333,0.0,0.080000,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.290000,0.006667,0.006667,0.410000,0.163333,0.006667,0.0
D20180213T234223_IFCB010_00350,0.0,0.060000,0.0,0.0,0.190000,0.0,0.0,0.046667,0.006667,0.006667,0.0,0.033333,0.0,0.226667,0.010000,0.003333,0.0,0.070000,0.0,0.010000,0.083333,0.006667,0.0,0.003333,0.0,0.016667,0.010000,0.0,0.046667,0.0,0.003333,0.016667,0.0,0.003333,0.0,0.003333,0.0,0.0,0.050000,0.0,0.0,0.020000,0.006667,0.003333,0.040000,0.006667,0.0,0.010000,0.003333,0.003333
D20180213T234223_IFCB010_00351,0.0,0.003333,0.0,0.093333,0.003333,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.233333,0.016667,0.003333,0.556667,0.033333,0.010000,0.0
D20180213T234223_IFCB010_00352,0.003333,0.0,0.0,0.040000,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.063333,0.053333,0.0,0.813333,0.013333,0.0,0.0
D20180213T234223_IFCB010_00353,0.0,0.0,0.0,0.053333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.186667,0.016667,0.0,0.713333,0.0,0.0,0.0
D20180213T234223_IFCB010_00354,0.026667,0.0,0.0,0.076667,0.010000,0.0,0.0,0.0,0.006667,0.003333,0.003333,0.003333,0.0,0.0,0.010000,0.010000,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.020000,0.110000,0.0,0.003333,0.023333,0.0,0.023333,0.0,0.170000,0.0,0.020000,0.0,0.016667,0.020000,0.0,0.0,0.123333,0.023333,0.093333,0.026667,0.120000,0.033333,0.010000,0.003333,0.0
D20180213T234223_IFCB010_00355,0.0,0.003333,0.0,0.020000,0.0,0.0,0.040000,0.013333,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.173333,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.026667,0.0,0.0,0.060000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.006667,0.496667,0.123333,0.0
D20180213T234223_IFCB010_00357,0.0,0.0,0.0,0.056667,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.030000,0.0,0.0,0.336667,0.013333,0.0,0.530000,0.023333,0.0,0.0
D20180213T234223_IFCB010_00359,0.003333,0.0,0.0,0.0,0.010000,0.003333,0.0,0.0,0.0,0.053333,0.003333,0.143333,0.0,0.013333,0.056667,0.0,0.050000,0.003333,0.0,0.003333,0.036667,0.0,0.0,0.0,0.0,0.003333,0.110000,0.0,0.100000,0.006667,0.0,0.013333,0.0,0.006667,0.0,0.0,0.0,0.0,0.016667,0.113333,0.0,0.036667,0.096667,0.033333,0.016667,0.0,0.0,0.0,0.0,0.066667
D20180213T234223_IFCB010_00360,0.0,0.0,0.0,0.023333,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.160000,0.006667,0.0,0.746667,0.033333,0.0,0.0
D20180213T234223_IFCB010_00362,0.0,0.003333,0.0,0.093333,0.0,0.0,0.0,0.0,0.006667,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.033333,0.0,0.0,0.213333,0.033333,0.003333,0.523333,0.073333,0.0,0.0
D20180213T234223_IFCB010_00364,0.0,0.0,0.0,0.073333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.003333,0.0,0.030000,0.0,0.0,0.213333,0.006667,0.0,0.653333,0.013333,0.0,0.0
D20180213T234223_IFCB010_00366,0.013333,0.0,0.006667,0.0,0.030000,0.0,0.0,0.0,0.003333,0.016667,0.010000,0.143333,0.003333,0.003333,0.043333,0.0,0.010000,0.0,0.050000,0.010000,0.010000,0.0,0.020000,0.0,0.0,0.006667,0.006667,0.003333,0.006667,0.023333,0.0,0.003333,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.256667,0.0,0.063333,0.020000,0.096667,0.0,0.0,0.0,0.0,0.0,0.133333
D20180213T234223_IFCB010_00367,0.0,0.003333,0.0,0.126667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.276667,0.0,0.0,0.436667,0.126667,0.006667,0.0
D20180213T234223_IFCB010_00368,0.003333,0.0,0.0,0.100000,0.0,0.0,0.0,0.0,0.010000,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.223333,0.013333,0.0,0.590000,0.026667,0.0,0.0
D20180213T234223_IFCB010_00370,0.0,0.0,0.0,0.163333,0.0,0.0,0.0,0.0,0.0,0.003333,0.006667,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.013333,0.0,0.0,0.0,0.0,0.020000,0.003333,0.0,0.323333,0.003333,0.0,0.413333,0.036667,0.0,0.0
D20180213T234223_IFCB010_00371,0.030000,0.010000,0.0,0.020000,0.016667,0.0,0.0,0.0,0.010000,0.030000,0.010000,0.003333,0.0,0.003333,0.033333,0.006667,0.0,0.0,0.0,0.003333,0.010000,0.003333,0.0,0.0,0.0,0.023333,0.220000,0.0,0.003333,0.006667,0.0,0.023333,0.0,0.223333,0.0,0.006667,0.0,0.006667,0.006667,0.003333,0.0,0.036667,0.023333,0.160000,0.010000,0.046667,0.003333,0.003333,0.0,0.003333
D20180213T234223_IFCB010_00374,0.043333,0.006667,0.020000,0.026667,0.023333,0.003333,0.0,0.0,0.010000,0.003333,0.023333,0.006667,0.010000,0.003333,0.076667,0.0,0.0,0.0,0.023333,0.166667,0.003333,0.016667,0.023333,0.0,0.0,0.0,0.0,0.030000,0.003333,0.050000,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.020000,0.016667,0.213333,0.0,0.0,0.003333,0.143333,0.0,0.0,0.0,0.0,0.0,0.016667
D20180213T234223_IFCB010_00376,0.003333,0.003333,0.0,0.116667,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.003333,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.013333,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.136667,0.013333,0.0,0.493333,0.160000,0.010000,0.0
D20180213T234223_IFCB010_00377,0.053333,0.0,0.016667,0.020000,0.023333,0.0,0.0,0.0,0.003333,0.006667,0.006667,0.010000,0.023333,0.0,0.033333,0.0,0.0,0.0,0.020000,0.043333,0.0,0.003333,0.023333,0.0,0.003333,0.003333,0.0,0.030000,0.013333,0.060000,0.003333,0.003333,0.0,0.0,0.003333,0.0,0.006667,0.006667,0.030000,0.323333,0.0,0.003333,0.003333,0.186667,0.0,0.0,0.0,0.0,0.0,0.033333
D20180213T234223_IFCB010_00378,0.016667,0.006667,0.0,0.073333,0.0,0.0,0.003333,0.0,0.020000,0.0,0.033333,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.003333,0.0,0.0,0.003333,0.0,0.013333,0.0,0.013333,0.0,0.020000,0.0,0.0,0.006667,0.0,0.003333,0.0,0.003333,0.120000,0.026667,0.026667,0.463333,0.106667,0.013333,0.0
D20180213T234223_IFCB010_00381,0.023333,0.010000,0.0,0.130000,0.0,0.0,0.010000,0.010000,0.003333,0.0,0.033333,0.0,0.0,0.003333,0.0,0.033333,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.016667,0.016667,0.0,0.0,0.0,0.0,0.063333,0.0,0.013333,0.0,0.046667,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.076667,0.046667,0.026667,0.203333,0.176667,0.046667,0.0
D20180213T234223_IFCB010_00382,0.006667,0.003333,0.0,0.086667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.203333,0.003333,0.0,0.450000,0.203333,0.006667,0.0
D20180213T234223_IFCB010_00383,0.023333,0.010000,0.0,0.093333,0.0,0.0,0.003333,0.003333,0.013333,0.003333,0.030000,0.0,0.0,0.0,0.010000,0.040000,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.023333,0.013333,0.0,0.0,0.003333,0.0,0.033333,0.0,0.010000,0.0,0.023333,0.0,0.006667,0.033333,0.0,0.0,0.0,0.016667,0.106667,0.076667,0.040000,0.190000,0.133333,0.053333,0.0
D20180213T234223_IFCB010_00384,0.003333,0.0,0.0,0.080000,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.130000,0.020000,0.003333,0.690000,0.030000,0.0,0.0
D20180213T234223_IFCB010_00385,0.006667,0.006667,0.0,0.073333,0.0,0.0,0.006667,0.0,0.003333,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.060000,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.223333,0.003333,0.023333,0.120000,0.383333,0.023333,0.0
D20180213T234223_IFCB010_00387,0.0,0.003333,0.0,0.060000,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.250000,0.0,0.0,0.510000,0.143333,0.003333,0.0
